Java HotSpot(TM) 64-Bit Server VM (25.231-b11) for windows-amd64 JRE (1.8.0_231-b11), built on Oct  5 2019 03:11:30 by "java_re" with MS VC++ 10.0 (VS2010)
2021-01-22T16:59:19.842+0800: 24.957: [GC (Allocation Failure) [PSYoungGen: 8924K->224K(9728K)] 29077K->20377K(31744K), 0.0018274 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:19.890+0800: 25.005: [GC (Allocation Failure) [PSYoungGen: 8926K->192K(9728K)] 29079K->20345K(31744K), 0.0021217 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:19.934+0800: 25.049: [GC (Allocation Failure) [PSYoungGen: 8896K->128K(9728K)] 29049K->20289K(31744K), 0.0023111 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:19.980+0800: 25.095: [GC (Allocation Failure) [PSYoungGen: 8832K->256K(9728K)] 28993K->20417K(31744K), 0.0019852 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:20.025+0800: 25.140: [GC (Allocation Failure) [PSYoungGen: 8954K->224K(9728K)] 29115K->20385K(31744K), 0.0017267 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:20.071+0800: 25.186: [GC (Allocation Failure) [PSYoungGen: 8928K->192K(9728K)] 29089K->20353K(31744K), 0.0016866 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:20.118+0800: 25.233: [GC (Allocation Failure) [PSYoungGen: 8889K->160K(9728K)] 29051K->20321K(31744K), 0.0014983 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:20.165+0800: 25.280: [GC (Allocation Failure) [PSYoungGen: 8864K->192K(9728K)] 29025K->20353K(31744K), 0.0014852 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:20.214+0800: 25.329: [GC (Allocation Failure) [PSYoungGen: 8896K->96K(9728K)] 29057K->20265K(31744K), 0.0014138 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:20.265+0800: 25.380: [GC (Allocation Failure) [PSYoungGen: 8800K->192K(9728K)] 28969K->20361K(31744K), 0.0021723 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:20.311+0800: 25.426: [GC (Allocation Failure) [PSYoungGen: 8896K->128K(9728K)] 29065K->20297K(31744K), 0.0018344 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:20.357+0800: 25.472: [GC (Allocation Failure) [PSYoungGen: 8829K->160K(9728K)] 28998K->20329K(31744K), 0.0021810 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:20.402+0800: 25.517: [GC (Allocation Failure) [PSYoungGen: 8864K->192K(9728K)] 29033K->20361K(31744K), 0.0019606 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:20.446+0800: 25.561: [GC (Allocation Failure) [PSYoungGen: 8894K->160K(9728K)] 29063K->20337K(31744K), 0.0014348 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:20.490+0800: 25.605: [GC (Allocation Failure) [PSYoungGen: 8864K->224K(9728K)] 29041K->20401K(31744K), 0.0014268 secs] [Times: user=0.06 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:20.538+0800: 25.653: [GC (Allocation Failure) [PSYoungGen: 8928K->160K(9728K)] 29105K->20345K(31744K), 0.0015981 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:20.584+0800: 25.698: [GC (Allocation Failure) [PSYoungGen: 8864K->256K(9728K)] 29049K->20441K(31744K), 0.0017784 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:20.628+0800: 25.743: [GC (Allocation Failure) [PSYoungGen: 8960K->192K(9728K)] 29145K->20377K(31744K), 0.0021235 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:20.676+0800: 25.791: [GC (Allocation Failure) [PSYoungGen: 8896K->256K(9728K)] 29081K->20449K(31744K), 0.0024544 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:20.721+0800: 25.836: [GC (Allocation Failure) [PSYoungGen: 8960K->160K(9728K)] 29153K->20361K(31744K), 0.0018669 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:20.768+0800: 25.883: [GC (Allocation Failure) [PSYoungGen: 8863K->192K(9728K)] 29064K->20393K(31744K), 0.0015939 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:20.816+0800: 25.930: [GC (Allocation Failure) [PSYoungGen: 8896K->192K(9728K)] 29097K->20393K(31744K), 0.0014986 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:20.862+0800: 25.977: [GC (Allocation Failure) [PSYoungGen: 8896K->224K(9728K)] 29097K->20425K(31744K), 0.0015305 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:20.909+0800: 26.024: [GC (Allocation Failure) [PSYoungGen: 8928K->256K(9728K)] 29129K->20473K(31744K), 0.0019022 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:20.961+0800: 26.076: [GC (Allocation Failure) [PSYoungGen: 8960K->224K(9728K)] 29177K->20441K(31744K), 0.0014901 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:21.023+0800: 26.138: [GC (Allocation Failure) [PSYoungGen: 8928K->160K(9728K)] 29145K->20377K(31744K), 0.0022965 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:21.072+0800: 26.186: [GC (Allocation Failure) [PSYoungGen: 8863K->224K(9728K)] 29080K->20441K(31744K), 0.0019921 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:21.118+0800: 26.232: [GC (Allocation Failure) [PSYoungGen: 8928K->192K(9728K)] 29145K->20409K(31744K), 0.0015831 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:21.165+0800: 26.279: [GC (Allocation Failure) [PSYoungGen: 8896K->96K(9728K)] 29113K->20321K(31744K), 0.0016125 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:21.211+0800: 26.325: [GC (Allocation Failure) [PSYoungGen: 8800K->224K(9728K)] 29025K->20449K(31744K), 0.0013414 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:21.257+0800: 26.372: [GC (Allocation Failure) [PSYoungGen: 8926K->224K(9728K)] 29151K->20449K(31744K), 0.0020092 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:21.304+0800: 26.420: [GC (Allocation Failure) [PSYoungGen: 8928K->160K(9728K)] 29153K->20385K(31744K), 0.0020983 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:21.349+0800: 26.464: [GC (Allocation Failure) [PSYoungGen: 8859K->256K(9728K)] 29084K->20481K(31744K), 0.0013992 secs] [Times: user=0.11 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:21.396+0800: 26.511: [GC (Allocation Failure) [PSYoungGen: 8960K->160K(9728K)] 29185K->20385K(31744K), 0.0015063 secs] [Times: user=0.09 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:21.444+0800: 26.559: [GC (Allocation Failure) [PSYoungGen: 8864K->192K(9728K)] 29089K->20417K(31744K), 0.0016532 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:21.487+0800: 26.603: [GC (Allocation Failure) [PSYoungGen: 8889K->192K(9728K)] 29114K->20417K(31744K), 0.0023814 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:21.532+0800: 26.648: [GC (Allocation Failure) [PSYoungGen: 8896K->160K(9728K)] 29121K->20385K(31744K), 0.0028098 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:21.583+0800: 26.698: [GC (Allocation Failure) [PSYoungGen: 8864K->160K(9728K)] 29089K->20393K(31744K), 0.0020515 secs] [Times: user=0.06 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:21.632+0800: 26.747: [GC (Allocation Failure) [PSYoungGen: 8864K->192K(9728K)] 29097K->20425K(31744K), 0.0033237 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:21.681+0800: 26.796: [GC (Allocation Failure) [PSYoungGen: 8891K->192K(9728K)] 29124K->20425K(31744K), 0.0026481 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:21.728+0800: 26.843: [GC (Allocation Failure) [PSYoungGen: 8889K->224K(9728K)] 29123K->20457K(31744K), 0.0016033 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:21.776+0800: 26.891: [GC (Allocation Failure) [PSYoungGen: 8928K->192K(9728K)] 29161K->20425K(31744K), 0.0017873 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:21.824+0800: 26.939: [GC (Allocation Failure) [PSYoungGen: 8896K->160K(9728K)] 29129K->20393K(31744K), 0.0023930 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:21.871+0800: 26.986: [GC (Allocation Failure) [PSYoungGen: 8864K->224K(9728K)] 29097K->20457K(31744K), 0.0018709 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:21.916+0800: 27.031: [GC (Allocation Failure) [PSYoungGen: 8928K->192K(9728K)] 29161K->20441K(31744K), 0.0013151 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:21.971+0800: 27.086: [GC (Allocation Failure) [PSYoungGen: 8896K->128K(9728K)] 29145K->20377K(31744K), 0.0025272 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:22.021+0800: 27.136: [GC (Allocation Failure) [PSYoungGen: 8832K->160K(9728K)] 29081K->20409K(31744K), 0.0019748 secs] [Times: user=0.09 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:22.066+0800: 27.181: [GC (Allocation Failure) [PSYoungGen: 8864K->64K(9728K)] 29113K->20313K(31744K), 0.0018566 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:22.112+0800: 27.227: [GC (Allocation Failure) [PSYoungGen: 8768K->224K(9728K)] 29017K->20473K(31744K), 0.0018694 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:22.164+0800: 27.279: [GC (Allocation Failure) [PSYoungGen: 8928K->192K(9728K)] 29177K->20441K(31744K), 0.0021097 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:22.211+0800: 27.326: [GC (Allocation Failure) [PSYoungGen: 8896K->128K(9728K)] 29145K->20385K(31744K), 0.0025263 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:22.256+0800: 27.371: [GC (Allocation Failure) [PSYoungGen: 8825K->224K(9728K)] 29082K->20481K(31744K), 0.0018278 secs] [Times: user=0.06 sys=0.02, real=0.00 secs] 
2021-01-22T16:59:22.304+0800: 27.419: [GC (Allocation Failure) [PSYoungGen: 8928K->256K(9728K)] 29185K->20513K(31744K), 0.0014287 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:22.349+0800: 27.464: [GC (Allocation Failure) [PSYoungGen: 8960K->128K(9728K)] 29217K->20385K(31744K), 0.0024108 secs] [Times: user=0.06 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:22.396+0800: 27.511: [GC (Allocation Failure) [PSYoungGen: 8832K->128K(9728K)] 29089K->20385K(31744K), 0.0014880 secs] [Times: user=0.09 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:22.440+0800: 27.555: [GC (Allocation Failure) [PSYoungGen: 8832K->160K(9728K)] 29089K->20417K(31744K), 0.0020128 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:22.489+0800: 27.604: [GC (Allocation Failure) [PSYoungGen: 8858K->192K(9728K)] 29116K->20449K(31744K), 0.0018011 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:22.535+0800: 27.650: [GC (Allocation Failure) [PSYoungGen: 8896K->160K(9728K)] 29153K->20417K(31744K), 0.0013945 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:22.582+0800: 27.697: [GC (Allocation Failure) [PSYoungGen: 8864K->192K(9728K)] 29121K->20449K(31744K), 0.0018695 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:22.633+0800: 27.748: [GC (Allocation Failure) [PSYoungGen: 8896K->256K(9728K)] 29153K->20521K(31744K), 0.0022046 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:22.678+0800: 27.793: [GC (Allocation Failure) [PSYoungGen: 8960K->160K(9728K)] 29225K->20425K(31744K), 0.0014927 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:22.725+0800: 27.839: [GC (Allocation Failure) [PSYoungGen: 8864K->192K(9728K)] 29129K->20457K(31744K), 0.0015861 secs] [Times: user=0.06 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:22.775+0800: 27.889: [GC (Allocation Failure) [PSYoungGen: 8896K->224K(9728K)] 29161K->20489K(31744K), 0.0018214 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:22.822+0800: 27.936: [GC (Allocation Failure) [PSYoungGen: 8924K->256K(9728K)] 29189K->20521K(31744K), 0.0015870 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:22.876+0800: 27.990: [GC (Allocation Failure) [PSYoungGen: 8960K->96K(9728K)] 29225K->20361K(31744K), 0.0032677 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:22.922+0800: 28.037: [GC (Allocation Failure) [PSYoungGen: 8800K->256K(9728K)] 29065K->20529K(31744K), 0.0020401 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:22.969+0800: 28.083: [GC (Allocation Failure) [PSYoungGen: 8960K->160K(9728K)] 29233K->20433K(31744K), 0.0022497 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:23.016+0800: 28.131: [GC (Allocation Failure) [PSYoungGen: 8858K->224K(9728K)] 29132K->20497K(31744K), 0.0013257 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:23.059+0800: 28.175: [GC (Allocation Failure) [PSYoungGen: 8928K->192K(9728K)] 29201K->20489K(31744K), 0.0020723 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:23.107+0800: 28.223: [GC (Allocation Failure) [PSYoungGen: 8895K->192K(9728K)] 29192K->20505K(31744K), 0.0025300 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:23.158+0800: 28.273: [GC (Allocation Failure) [PSYoungGen: 8891K->160K(9728K)] 29205K->20473K(31744K), 0.0020413 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:23.201+0800: 28.316: [GC (Allocation Failure) [PSYoungGen: 8862K->192K(9728K)] 29176K->20513K(31744K), 0.0013238 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:23.248+0800: 28.363: [GC (Allocation Failure) [PSYoungGen: 8892K->224K(9728K)] 29213K->20561K(31744K), 0.0026751 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:23.295+0800: 28.411: [GC (Allocation Failure) [PSYoungGen: 8923K->128K(9728K)] 29261K->20465K(31744K), 0.0018794 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:23.342+0800: 28.457: [GC (Allocation Failure) [PSYoungGen: 8832K->224K(9728K)] 29169K->20569K(31744K), 0.0012533 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:23.389+0800: 28.504: [GC (Allocation Failure) [PSYoungGen: 8920K->192K(9728K)] 29266K->20537K(31744K), 0.0025952 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:23.436+0800: 28.551: [GC (Allocation Failure) [PSYoungGen: 8893K->192K(9728K)] 29238K->20537K(31744K), 0.0016306 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:23.485+0800: 28.600: [GC (Allocation Failure) [PSYoungGen: 8891K->160K(9728K)] 29236K->20505K(31744K), 0.0014642 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:23.533+0800: 28.648: [GC (Allocation Failure) [PSYoungGen: 8864K->256K(9728K)] 29209K->20601K(31744K), 0.0021352 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:23.579+0800: 28.695: [GC (Allocation Failure) [PSYoungGen: 8960K->96K(9728K)] 29305K->20441K(31744K), 0.0018209 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:23.625+0800: 28.740: [GC (Allocation Failure) [PSYoungGen: 8796K->224K(9728K)] 29142K->20569K(31744K), 0.0020064 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:23.676+0800: 28.791: [GC (Allocation Failure) [PSYoungGen: 8921K->96K(9728K)] 29266K->20441K(31744K), 0.0019528 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:23.722+0800: 28.837: [GC (Allocation Failure) [PSYoungGen: 8793K->224K(9728K)] 29139K->20569K(31744K), 0.0023532 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:23.769+0800: 28.884: [GC (Allocation Failure) [PSYoungGen: 8928K->128K(9728K)] 29273K->20473K(31744K), 0.0019718 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:23.820+0800: 28.935: [GC (Allocation Failure) [PSYoungGen: 8832K->192K(9728K)] 29177K->20537K(31744K), 0.0013240 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:23.865+0800: 28.980: [GC (Allocation Failure) [PSYoungGen: 8896K->160K(9728K)] 29241K->20505K(31744K), 0.0016065 secs] [Times: user=0.05 sys=0.01, real=0.00 secs] 
2021-01-22T16:59:23.910+0800: 29.025: [GC (Allocation Failure) [PSYoungGen: 8860K->160K(9728K)] 29205K->20505K(31744K), 0.0015836 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:23.956+0800: 29.071: [GC (Allocation Failure) [PSYoungGen: 8864K->192K(9728K)] 29209K->20545K(31744K), 0.0033615 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:24.004+0800: 29.119: [GC (Allocation Failure) [PSYoungGen: 8896K->96K(9728K)] 29249K->20457K(31744K), 0.0016299 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:24.059+0800: 29.174: [GC (Allocation Failure) [PSYoungGen: 8800K->160K(9728K)] 29161K->20521K(31744K), 0.0024666 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:24.108+0800: 29.223: [GC (Allocation Failure) [PSYoungGen: 8864K->192K(9728K)] 29225K->20553K(31744K), 0.0019431 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:24.154+0800: 29.269: [GC (Allocation Failure) [PSYoungGen: 8893K->128K(9728K)] 29254K->20489K(31744K), 0.0020594 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:24.202+0800: 29.317: [GC (Allocation Failure) [PSYoungGen: 8832K->224K(9728K)] 29193K->20593K(31744K), 0.0017954 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:24.245+0800: 29.360: [GC (Allocation Failure) [PSYoungGen: 8928K->192K(9728K)] 29297K->20561K(31744K), 0.0015765 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:24.295+0800: 29.410: [GC (Allocation Failure) [PSYoungGen: 8896K->64K(9728K)] 29265K->20433K(31744K), 0.0027264 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:24.341+0800: 29.456: [GC (Allocation Failure) [PSYoungGen: 8768K->224K(9728K)] 29137K->20593K(31744K), 0.0027761 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:24.388+0800: 29.503: [GC (Allocation Failure) [PSYoungGen: 8928K->224K(9728K)] 29297K->20593K(31744K), 0.0019948 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:24.435+0800: 29.550: [GC (Allocation Failure) [PSYoungGen: 8928K->160K(9728K)] 29297K->20529K(31744K), 0.0014504 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:24.483+0800: 29.598: [GC (Allocation Failure) [PSYoungGen: 8856K->256K(9728K)] 29225K->20625K(31744K), 0.0018394 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:24.528+0800: 29.643: [GC (Allocation Failure) [PSYoungGen: 8960K->224K(9728K)] 29329K->20593K(31744K), 0.0014798 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:24.575+0800: 29.690: [GC (Allocation Failure) [PSYoungGen: 8928K->96K(9728K)] 29297K->20465K(31744K), 0.0023287 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:24.626+0800: 29.741: [GC (Allocation Failure) [PSYoungGen: 8793K->256K(9728K)] 29162K->20625K(31744K), 0.0020360 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:24.672+0800: 29.786: [GC (Allocation Failure) [PSYoungGen: 8960K->192K(9728K)] 29329K->20561K(31744K), 0.0017897 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:24.719+0800: 29.835: [GC (Allocation Failure) [PSYoungGen: 8890K->160K(9728K)] 29259K->20529K(31744K), 0.0018484 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:24.768+0800: 29.884: [GC (Allocation Failure) [PSYoungGen: 8864K->160K(9728K)] 29233K->20529K(31744K), 0.0016860 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:24.815+0800: 29.931: [GC (Allocation Failure) [PSYoungGen: 8856K->128K(9728K)] 29225K->20513K(31744K), 0.0022915 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:24.863+0800: 29.978: [GC (Allocation Failure) [PSYoungGen: 8832K->160K(9728K)] 29217K->20553K(31744K), 0.0014169 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:24.906+0800: 30.022: [GC (Allocation Failure) [PSYoungGen: 8864K->256K(9728K)] 29257K->20657K(31744K), 0.0024462 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:24.958+0800: 30.073: [GC (Allocation Failure) [PSYoungGen: 8960K->192K(9728K)] 29361K->20601K(31744K), 0.0024900 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:25.009+0800: 30.124: [GC (Allocation Failure) [PSYoungGen: 8889K->192K(9728K)] 29298K->20601K(31744K), 0.0022939 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:25.056+0800: 30.171: [GC (Allocation Failure) [PSYoungGen: 8896K->160K(9728K)] 29305K->20569K(31744K), 0.0016684 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:25.101+0800: 30.216: [GC (Allocation Failure) [PSYoungGen: 8859K->128K(9728K)] 29268K->20537K(31744K), 0.0014162 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:25.155+0800: 30.269: [GC (Allocation Failure) [PSYoungGen: 8832K->256K(9728K)] 29241K->20665K(31744K), 0.0014130 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:25.201+0800: 30.317: [GC (Allocation Failure) [PSYoungGen: 8956K->224K(9728K)] 29366K->20657K(31744K), 0.0016364 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:25.247+0800: 30.362: [GC (Allocation Failure) [PSYoungGen: 8928K->256K(9728K)] 29361K->20689K(31744K), 0.0014656 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:25.291+0800: 30.407: [GC (Allocation Failure) [PSYoungGen: 8956K->224K(9728K)] 29390K->20657K(31744K), 0.0014232 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:25.337+0800: 30.453: [GC (Allocation Failure) [PSYoungGen: 8928K->96K(9728K)] 29361K->20529K(31744K), 0.0018810 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:25.383+0800: 30.498: [GC (Allocation Failure) [PSYoungGen: 8800K->192K(9728K)] 29233K->20625K(31744K), 0.0019082 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:25.430+0800: 30.545: [GC (Allocation Failure) [PSYoungGen: 8891K->224K(9728K)] 29325K->20665K(31744K), 0.0014093 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:25.477+0800: 30.592: [GC (Allocation Failure) [PSYoungGen: 8927K->224K(9728K)] 29368K->20665K(31744K), 0.0019223 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:25.522+0800: 30.637: [GC (Allocation Failure) [PSYoungGen: 8928K->160K(9728K)] 29369K->20601K(31744K), 0.0014871 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:25.567+0800: 30.682: [GC (Allocation Failure) [PSYoungGen: 8864K->256K(9728K)] 29305K->20697K(31744K), 0.0018040 secs] [Times: user=0.02 sys=0.01, real=0.00 secs] 
2021-01-22T16:59:25.613+0800: 30.728: [GC (Allocation Failure) [PSYoungGen: 8954K->160K(9728K)] 29395K->20601K(31744K), 0.0023485 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:25.662+0800: 30.777: [GC (Allocation Failure) [PSYoungGen: 8864K->192K(9728K)] 29305K->20633K(31744K), 0.0017395 secs] [Times: user=0.05 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:25.709+0800: 30.824: [GC (Allocation Failure) [PSYoungGen: 8896K->192K(9728K)] 29337K->20633K(31744K), 0.0019936 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:25.768+0800: 30.883: [GC (Allocation Failure) [PSYoungGen: 8891K->160K(9728K)] 29333K->20601K(31744K), 0.0018064 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:25.813+0800: 30.928: [GC (Allocation Failure) [PSYoungGen: 8861K->96K(9728K)] 29303K->20537K(31744K), 0.0017214 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T16:59:25.859+0800: 30.974: [GC (Allocation Failure) [PSYoungGen: 8800K->224K(9728K)] 29241K->20673K(31744K), 0.0017804 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
